0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y
8.2419112129,2042.,8.2420611782,1943.,8.2422314090,1987.,8.2424083156,3020.
8.2469871444,2043.,8.2471249504,1956.,8.2472579879,1962.,8.2474713726,3972.
8.252035181,2040.,8.2521672649,1981.,8.25233535,1950.,8.2524712486,5008.
8.2570512695,2012.,8.2572653694,1995.,8.2573993606,1945.,8.2575352592,6044.
8.2619584007,2008.,8.2620973987,2007.,8.2622151775,1948.,8.2623722953,7080.
8.2670092983,1994.,8.2671523494,2020.,8.2673273487,1953.,8.2675433559,8158.
8.2721243305,1980.,8.2723093433,2042.,8.2725193901,1949.,8.2726903362,9166.
8.2770512504,1954.,8.2772853775,2037.,8.2774181766,1970.,8.2775524063,10118.
8.2820911808,1949.,8.2823203010,2037.,8.2824173374,1989.,8.2825882835,11056.
8.2870748443,1935.,8.2871792716,2021.,8.2873154087,2012.,8.2874792022,11938.
8.2923450870,1945.,8.2924499912,2006.,8.292588274,2023.,8.2927782936,12918.
8.2973413867,1954.,8.2975314064,1983.,8.2976773185,2036.,8.2978132171,13926.
8.3023212356,1966.,8.3024521274,1967.,8.302585165,2034.,8.3027453823,14892.
8.3072612686,1985.,8.3074663085,1959.,8.3075642986,2023.,8.3077693386,15942.
8.3119073314,2000.,8.3120346469,1947.,8.3122115535,2016.,8.3123965663,622.
8.3169165058,2022.,8.3170276088,1939.,8.3172064228,2003.,8.3173795146,1644.
8.3219178123,2037.,8.3220889968,1937.,8.3222229881,1985.,8.3224394721,2638.
8.3269236488,2061.,8.3270986480,1934.,8.3272395534,1967.,8.3274195594,3478.
8.3321063919,2058.,8.3321433467,1963.,8.3323154849,1946.,8.3324525756,4374.
8.3370285434,2043.,8.3371465606,1983.,8.3373926086,1935.,8.337574522,5256.
8.3420205516,2034.,8.3422515792,2005.,8.3423793716,1925.,8.3425221843,6194.
8.3469179077,2013.,8.3470571441,2020.,8.3472390575,1937.,8.3473740024,7216.
8.3520450992,1993.,8.3521433277,2027.,8.3523161811,1947.,8.3524272842,8182.
8.3570928974,1980.,8.3572001857,2036.,8.3574202461,1945.,8.3576112194,9204.
8.3620772762,1966.,8.3623423976,2026.,8.3625302715,1978.,8.362672369,10268.
8.3670902652,1954.,8.3673382205,2025.,8.3675291938,1994.,8.3676844043,11290.
8.3722703857,1942.,8.3723953170,2013.,8.3725092811,2015.,8.3726733131,12270.
8.3773155612,1942.,8.3774507446,1994.,8.3775864047,2036.,8.3777451915,13222.
8.3822603626,1952.,8.3824122352,1974.,8.3825471801,2042.,8.3826952381,14146.
8.3873854084,1967.,8.3875232143,1971.,8.3876781864,2037.,8.3878052635,15042.
8.3922486705,1986.,8.3923910064,1948.,8.3925531311,2027.,8.3927202625,16050.
8.3969014091,2005.,8.3969912929,1940.,8.3972123069,2028.,8.3973493976,702.
8.4019241733,2023.,8.4020252628,1946.,8.4022462768,2004.,8.4023292465,1682.
8.4069011611,2022.,8.4070852203,1963.,8.4072213573,1987.,8.4074423713,2788.
8.4119487209,2040.,8.4120862884,1964.,8.4122212333,1966.,8.4123483104,3782.
8.4170313282,2036.,8.4172122879,1979.,8.417342226,1947.,8.4175212783,4902.
8.4220383567,2039.,8.4221663875,1998.,8.4223013324,1932.,8.4224372310,5868.
8.4270008010,2027.,8.4271772308,2014.,8.4273143215,1927.,8.4275312824,6722.
8.4319160385,2008.,8.4321313304,2032.,8.4322631759,1929.,8.4324431819,7688.
8.4370751781,1987.,8.4372132225,2036.,8.4373093051,1939.,8.4375882549,8584.
8.4420738620,1970.,8.4422073764,2037.,8.4423413677,1958.,8.4425652427,9522.
8.4470663471,1961.,8.4472144050,2036.,8.4473412437,1977.,8.4476032657,10544.
8.4521313114,1957.,8.4522662563,2024.,8.4523942871,1993.,8.4525013370,11524.
8.457351963,1960.,8.4574363632,2003.,8.4576151771,2014.,8.4577293796,12574.
8.4622769756,1963.,8.4624903602,1973.,8.4627273483,2024.,8.4628394050,13624.
8.467312376,1955.,8.4674702091,1970.,8.4675972862,2050.,8.4677193565,14562.
8.4724011821,1972.,8.4725013179,1945.,8.4726872844,2048.,8.4728181762,15542.
8.4768920345,1981.,8.4770312709,1936.,8.4772074623,2041.,8.4773445529,54.
8.4819078845,1999.,8.4820950431,1937.,8.4822762413,2032.,8.4824102325,950.
8.4869053764,2020.,8.4870233936,1934.,8.4872394008,2011.,8.4873712463,1972.
8.4919293327,2024.,8.4921005172,1950.,8.4921944541,1987.,8.4924185676,2938.
8.4970539016,2035.,8.4972122116,1965.,8.4973133010,1972.,8.4974923534,4016.
8.5020771427,2020.,8.5022073192,1979.,8.5023422641,1965.,8.5024702949,5108.
8.5070302886,2022.,8.5071642799,1993.,8.5073922080,1952.,8.5075722141,6214.
8.5119243068,2011.,8.5120995445,2013.,8.5122385425,1944.,8.5124624176,7306.
8.517084877,1994.,8.5171983642,2026.,8.5173433227,1936.,8.5174923343,8328.
8.5221281452,1983.,8.5222552223,2048.,8.5223966045,1942.,8.5226226253,9238.
8.5270905895,1965.,8.5272286338,2038.,8.5273635787,1963.,8.5274966163,10176.
8.5321154994,1957.,8.5323007507,2030.,8.5324271125,1981.,8.5325394077,11142.
8.5372581882,1953.,8.5373955173,2018.,8.5375304622,2005.,8.5376866264,12206.
8.5423634452,1952.,8.5424776477,2003.,8.5426145,2013.,8.5427744789,13200.
8.5473130149,1951.,8.5474481983,1986.,8.5475843353,2021.,8.5477712554,14264.
8.5523825092,1971.,8.5525083942,1974.,8.5526452465,2027.,8.5528533859,15244.
8.5569713516,1985.,8.5571341915,1961.,8.5573182506,2024.,8.5574183864,16364.
8.5618982715,1996.,8.5620232028,1937.,8.5622432632,2031.,8.5623593730,988.
8.5669494075,2024.,8.5670843524,1935.,8.5672402782,2015.,8.5674024028,1954.
8.5719471378,2039.,8.5721209449,1931.,8.5722470684,1996.,8.5724301738,2892.
8.5769803924,2048.,8.5771143836,1948.,8.5772502822,1972.,8.5773933334,3816.
8.5820043487,2036.,8.5821373863,1969.,8.5822713775,1955.,8.5824091835,4852.
8.5871010227,2036.,8.5871763629,1982.,8.5873523159,1951.,8.5874853534,5846.
8.5919521255,2021.,8.5921264095,1993.,8.5922673149,1949.,8.5924475593,6882.
8.5970294876,2007.,8.5971634788,2000.,8.5972996158,1959.,8.5974784297,8058.
8.6020470066,1995.,8.602268259,2015.,8.6024542255,1956.,8.6026583118,9164.
8.6071353359,1977.,8.6073573036,2030.,8.6075313491,1963.,8.6076863212,10256.
8.6120570106,1955.,8.6122231883,2030.,8.6123633785,1989.,8.6124992771,11278.
8.6172423763,1944.,8.6174023551,2026.,8.6175263328,2004.,8.6176803512,12216.
8.6222713394,1944.,8.6224062843,2002.,8.6225583953,2021.,8.6227212352,13182.
8.6273363037,1955.,8.6274693412,1968.,8.6276052398,2030.,8.6277661724,14204.
8.6323559684,1964.,8.6325331134,1968.,8.6326904697,2029.,8.6329105300,15268.
8.6370234889,1965.,8.6371725006,1952.,8.6373165054,2024.,8.6374915046,16290.
8.6419151229,1997.,8.6420452995,1948.,8.6422233982,2021.,8.6423623962,942.
8.6468732757,2007.,8.6470563812,1955.,8.6471913261,2001.,8.6473691864,2090.
8.6519272727,2040.,8.6520593566,1945.,8.6521563930,1990.,8.6523662013,3126.
8.6570222778,2049.,8.6572003765,1955.,8.6574092311,1966.,8.6575103206,4106.
8.6620459957,2050.,8.6622252864,1965.,8.6623921794,1956.,8.6625264091,5058.
8.6670222682,2046.,8.6671991748,1980.,8.6673143310,1926.,8.6674733562,5996.
8.6719162864,2025.,8.6720471782,2008.,8.6722422046,1934.,8.6723633213,6990.
8.6769895954,2007.,8.6770813865,2018.,8.6772702140,1945.,8.6774773998,8012.
8.682084362,1994.,8.6822383804,2031.,8.6824939651,1942.,8.6826541824,8964.
8.687081377,1981.,8.6872682971,2023.,8.6874204082,1962.,8.6875293655,10028.
8.6921163005,1970.,8.6922932071,2019.,8.6924271984,1973.,8.6925423545,11190.
8.6972313327,1962.,8.697368185,2012.,8.697488348,1998.,8.6976902885,12310.
8.7023251457,1957.,8.7024503154,2005.,8.7025852603,2015.,8.7027023239,13346.
8.7072432441,1939.,8.7073731822,1984.,8.7075093193,2038.,8.7076433105,14326.
8.7123217983,1958.,8.7124920291,1967.,8.7126763267,2042.,8.7127821845,15292.
8.7170293731,1978.,8.7172112865,1952.,8.7173672122,2036.,8.717530529,16314.
8.7219365043,1985.,8.7220814628,1947.,8.7222104473,2029.,8.7224345607,924.
8.7269509239,2008.,8.7271252078,1950.,8.727309267,2012.,8.7274465961,2002.
8.7318749828,2018.,8.7320013446,1949.,8.7322233123,1998.,8.7323625488,3038.
8.7370734615,2019.,8.7372074527,1962.,8.7373454971,1983.,8.7374785346,4172.
8.7420115871,2022.,8.7421665592,1969.,8.7423434658,1968.,8.7424784107,5362.
8.7471290035,2032.,8.7472951812,1990.,8.7474375171,1943.,8.7475765151,6384.
8.7519095344,2025.,8.7520392341,2017.,8.7521672649,1925.,8.752345602,7350.
8.7570865554,2007.,8.757219593,2039.,8.7573554916,1926.,8.7574894828,8288.
8.7620754642,1989.,8.7621894283,2043.,8.7623644275,1939.,8.7625873489,9100.
8.7670982284,1974.,8.7672233982,2036.,8.7673871917,1963.,8.7675013942,10150.
8.7720840377,1962.,8.7722151679,2029.,8.772392313,1974.,8.7725205821,11186.
8.7772584362,1962.,8.7773974342,2020.,8.7775175971,1985.,8.7776775760,12124.
8.7822707099,1968.,8.7824049396,2008.,8.7825832767,2001.,8.7826993865,13356.
8.7872443599,1965.,8.7874172134,1988.,8.7875512046,2020.,8.7877183361,14434.
8.7923267288,1966.,8.7924933834,1969.,8.7926562232,2033.,8.7927463455,15498.
8.7969391746,1977.,8.7970722122,1947.,8.7972512645,2035.,8.7973936004,164.
8.8019025726,2001.,8.8019905490,1936.,8.8021245403,2029.,8.8023474616,1116.
8.8068819446,2016.,8.8070080680,1937.,8.8072359962,2008.,8.8073289794,2082.
8.8119309349,2026.,8.8120561046,1943.,8.8122401638,1993.,8.8123782081,3090.
8.8170450134,2029.,8.8172233505,1959.,8.8173613948,1978.,8.8174982471,4126.
8.8219902915,2024.,8.8221233291,1965.,8.8222582740,1971.,8.8224363727,5232.
8.8270430965,2019.,8.8271811408,1983.,8.8272791309,1962.,8.8274863166,6380.
8.8319650096,2007.,8.8321712417,1995.,8.8323123855,1962.,8.8324563903,7570.
8.8370912475,1998.,8.8372533721,2023.,8.8373952312,1946.,8.8376212520,8648.
8.8421383304,1968.,8.8422763748,2032.,8.8424013061,1954.,8.8426642818,9698.
8.8470731182,1965.,8.8472133083,2040.,8.8474843902,1973.,8.8476822776,10650.
8.8521135253,1947.,8.8522622985,2029.,8.8523922367,1990.,8.8526714248,11672.
8.8573155803,1949.,8.8574514789,2003.,8.8575864238,2012.,8.8577006263,12680.
8.8622854156,1963.,8.8624895019,1997.,8.8626695079,2021.,8.8627684516,13716.
8.8673422737,1963.,8.8674881858,1980.,8.8677163524,2020.,8.8678653640,14780.
8.8723488254,1983.,8.8724742336,1967.,8.8726032180,2019.,8.8728232784,15886.
8.8769033355,1993.,8.8770232601,1957.,8.8771853847,2019.,8.8773603839,594.
8.8819423122,2008.,8.8820863170,1946.,8.8822822971,2010.,8.8823702735,1728.
8.8869228763,2017.,8.8871052665,1951.,8.8872023029,1993.,8.8874233169,2764.
8.8919051094,2045.,8.8920743865,1944.,8.8922942085,1972.,8.8924723072,3744.
8.8970413608,2044.,8.8972063465,1966.,8.8973913593,1953.,8.8974862499,4668.
8.9021153850,2033.,8.902310173,1987.,8.9024262828,1954.,8.9025412006,5718.
8.9069698257,2012.,8.9071393413,2002.,8.9072795314,1948.,8.9074604911,6754.
8.9119174880,1999.,8.9120865268,2009.,8.9122205181,1955.,8.9123654766,7846.
8.9170871181,1986.,8.9172182483,2015.,8.9173531932,1961.,8.9175873203,8980.
8.9221229953,1976.,8.9222546024,2008.,8.9223955078,1978.,8.9226215286,10170.
8.9271285934,1964.,8.9272735519,2013.,8.9274042053,1988.,8.9276752872,11276.
8.9323242111,1955.,8.9324493808,2006.,8.9325883789,2008.,8.9327042503,12312.
8.9373410148,1950.,8.9374683303,1987.,8.9377322597,2027.,8.9378672046,13362.
8.9423368377,1963.,8.9424732131,1977.,8.9426043434,2035.,8.9427652759,14398.
8.9473913116,1977.,8.9476163787,1963.,8.9477692050,2028.,8.9479053421,15378.
8.9518773956,1998.,8.9520013732,1957.,8.9522402687,2023.,8.952362339,72.
8.9569197101,2000.,8.9571242732,1948.,8.9572651786,2012.,8.9574482841,1164.
8.9619009895,2014.,8.9620283050,1964.,8.9622092647,1987.,8.9623942775,2270.
8.9669392509,2020.,8.9671252174,1968.,8.9672732753,1977.,8.9674413604,3418.
8.9720292491,2024.,8.9721622867,1976.,8.9724433822,1959.,8.9725952548,4552.
8.9770713253,2029.,8.9772506160,1991.,8.9773896141,1952.,8.9775314731,5616.
8.9820175571,2024.,8.9822094840,2007.,8.9823475284,1928.,8.9825303955,6554.
8.9869053764,2003.,8.9870403213,2021.,8.9872692031,1938.,8.9874031944,7576.
8.9920714302,1991.,8.9922185344,2028.,8.9924295349,1953.,8.9926834506,8584.
8.9971111221,1970.,8.9973411960,2027.,8.9975183410,1966.,8.9976752204,9592.
9.0020480556,1968.,9.0021751327,2018.,9.0023110313,1983.,9.0024900836,10656.
9.0071251792,1969.,9.0073352260,2005.,9.0075283451,2000.,9.0076814098,11762.
9.0123444004,1962.,9.0125103397,1986.,9.0126755638,2007.,9.0127804679,12980.
9.0172660751,1972.,9.0174441738,1975.,9.0175922317,2023.,9.0177681846,14058.
9.0224244995,1971.,9.0225575370,1966.,9.0227153701,2030.,9.0228505535,15178.
9.0271695060,1984.,9.0273275775,1947.,9.0274954242,2028.,9.0276766223,16186.
9.0319376392,2002.,9.0320845050,1936.,9.0322785778,2023.,9.0323915882,824.
9.0369041366,2022.,9.0370810432,1946.,9.0372183723,1999.,9.0374372405,1832.
9.0419493122,2025.,9.0420818729,1960.,9.0422161025,1983.,9.0423953933,2882.
9.0469654006,2029.,9.0471012992,1972.,9.0472312374,1968.,9.0474973125,3918.
9.0520663661,2017.,9.0522883338,1982.,9.0524609489,1963.,9.0526969833,5094.
9.0570760173,2013.,9.0573051376,1997.,9.0574450893,1956.,9.05758218,6186.
9.0619612140,1998.,9.0620882911,2013.,9.0622282428,1948.,9.0623982353,7376.
9.0670969886,2003.,9.0673103733,2024.,9.067532341,1949.,9.0677032871,8398.
9.0721209449,1972.,9.0722952289,2041.,9.0724332733,1954.,9.0725412769,9322.
9.0770533485,1960.,9.077280323,2036.,9.0773952407,1979.,9.0775325698,10344.
9.0821195049,1956.,9.0823026103,2019.,9.0824315948,1990.,9.0825725002,11380.
9.0872431201,1956.,9.0873682899,2004.,9.0875566406,2011.,9.0876465244,12388.
9.0923138065,1968.,9.0924492282,1988.,9.0925863189,2017.,9.0927703781,13522.
9.0973382396,1976.,9.0975163383,1970.,9.0977182788,2017.,9.0978522701,14614.
9.1023157043,1988.,9.1024468345,1963.,9.1026533050,2010.,9.1027732295,15734.
9.106918375,1997.,9.1070433063,1952.,9.1071782512,2018.,9.1074052257,498.
9.1118960781,2018.,9.1120541496,1947.,9.1122353477,2001.,9.1124444408,1492.
9.1169405384,2032.,9.1170814437,1946.,9.1172166271,1991.,9.1174004478,2542.
9.1218734188,2038.,9.1219854755,1952.,9.1221654815,1972.,9.1223004264,3480.
9.1271264953,2032.,9.1273122234,1982.,9.1274464530,1957.,9.1275914115,4572.
9.1320572299,2018.,9.1321752471,1989.,9.1323101921,1954.,9.1324491901,5664.
9.1370332641,2008.,9.1371643943,2004.,9.1373863620,1949.,9.1375203533,6728.
9.1419163150,2000.,9.1420543594,2006.,9.1421893043,1969.,9.1423242492,7876.
9.1471133632,1985.,9.1472602291,2014.,9.1474762363,1971.,9.1476772232,9038.
9.152102272,1966.,9.1521861953,2019.,9.1523242397,1984.,9.1525023384,10130.
9.1571181220,1960.,9.1572573585,2017.,9.1574042243,1993.,9.1575444145,11278.
9.1622410221,1945.,9.1624019546,2003.,9.1625373764,2014.,9.1626692218,12244.
9.1673083705,1951.,9.1675653858,1988.,9.1677182121,2021.,9.1678274078,13238.
9.1723122997,1968.,9.1724372310,1972.,9.1725783748,2031.,9.1727204723,14316.
9.1773951454,1971.,9.1775632305,1964.,9.1776893539,2032.,9.1778662605,15296.
9.1819501323,1991.,9.18212537,1957.,9.1822631759,2011.,9.1824422283,16374.
9.1869402332,2006.,9.1870901985,1956.,9.187166254,2002.,9.1873863143,1096.
9.1919486923,2015.,9.1920802993,1961.,9.1922662658,1989.,9.1924012107,2300.
9.1968772811,2035.,9.1970973415,1954.,9.1971903247,1978.,9.1974103851,3378.
9.2021022243,2033.,9.2022073669,1977.,9.2024343414,1954.,9.2026853961,4428.
9.2070260448,2026.,9.2071633739,1992.,9.2072961730,1947.,9.2074332637,5394.
9.2120733661,2021.,9.2121751708,2005.,9.21235923,1934.,9.2124963207,6416.
9.2169104022,1997.,9.2170403404,2021.,9.2171523971,1948.,9.2173712654,7466.
9.2221382064,1992.,9.2222693366,2020.,9.2224872512,1954.,9.2226763172,8502.
9.2271140022,1979.,9.2273381156,2021.,9.2275202674,1974.,9.2276862068,9580.
9.2321138782,1971.,9.2322471542,2008.,9.2323642177,1985.,9.2324994010,10742.
9.2371292514,1964.,9.2373083038,2002.,9.2374003334,1997.,9.237590353,11876.
9.242328207,1966.,9.2424753112,1991.,9.2426534099,2007.,9.2427723808,13010.
9.2472737236,1964.,9.2474422855,1974.,9.2476852340,2026.,9.2477765483,14088.
9.2523138923,1970.,9.2524862689,1969.,9.2526762886,2033.,9.2529063625,15054.
9.2571971817,1989.,9.2573242588,1957.,9.2575052185,2031.,9.2576432628,16076.
9.261944334,2002.,9.2621283931,1941.,9.2622683448,2020.,9.2624402446,700.
9.2669024868,2014.,9.267023365,1948.,9.2672162456,1997.,9.267367403,1736.
9.2719743652,2019.,9.2720141811,1959.,9.2722642822,1982.,9.2723741931,2870.
9.2770250244,2022.,9.2772012157,1969.,9.2773724002,1974.,9.2775164051,3934.
9.2821176452,2018.,9.2822933597,1981.,9.2824323577,1961.,9.2825842304,5096.
9.2870502872,2027.,9.2871773643,1992.,9.2873104019,1940.,9.2875342769,6132.
9.2919252319,2013.,9.2920554084,2011.,9.2922363681,1941.,9.2923703594,7224.
9.2970972461,1997.,9.2972271842,2029.,9.2973683280,1945.,9.2975292606,8232.
9.3021250171,1980.,9.3022430343,2038.,9.3023853702,1945.,9.3026311798,9170.
9.3071291847,1966.,9.3072646064,2030.,9.3074844284,1978.,9.3076644344,10220.
9.3120835227,1962.,9.3121455116,2024.,9.3123236103,1985.,9.3124595088,11256.
9.3173520965,1963.,9.3175151748,2001.,9.3176513118,2000.,9.3178432388,12320.
9.3223383827,1978.,9.3224683208,1993.,9.3226023120,2002.,9.3227632446,13510.
9.3273353977,1974.,9.3274162216,1980.,9.327665369,2018.,9.3278062744,14644.
9.3323340816,1989.,9.3324621124,1970.,9.3326592845,2019.,9.3328442974,15750.
9.3369503421,1994.,9.3371255798,1947.,9.3372636241,2024.,9.3374176425,472.
9.3419044418,2014.,9.3420136375,1945.,9.3422565860,2008.,9.3423655433,1508.
9.3469391269,2023.,9.3471203250,1949.,9.3472483558,1989.,9.3474302692,2516.
9.3519432945,2028.,9.3521230621,1958.,9.352265398,1978.,9.3524852199,3622.
9.3570692939,2022.,9.3572502536,1977.,9.3573983116,1964.,9.3575313491,4686.
9.3620653552,2020.,9.3622231883,1987.,9.3623474044,1962.,9.3624842567,5820.
9.3669557971,2006.,9.3670845432,1998.,9.3672676486,1964.,9.3674004478,6982.
9.3720291061,1990.,9.3722162647,2016.,9.3722982807,1959.,9.3724341793,8200.
9.3771093292,1980.,9.377253334,2027.,9.3773951930,1964.,9.3776173992,9208.
9.3821440143,1963.,9.382291357,2030.,9.3825173778,1975.,9.3826752109,10286.
9.3871333999,1950.,9.3873482151,2029.,9.3875272674,1993.,9.3876972599,11280.
9.3923371238,1949.,9.3924572868,2011.,9.3925702972,2006.,9.3927193088,12274.
9.3973381919,1964.,9.3974733753,1990.,9.3976102275,2019.,9.3977694911,13282.
9.4023330612,1962.,9.4024582309,1975.,9.4025712413,2028.,9.4027622146,14388.
9.4073763294,1982.,9.4075181884,1964.,9.4076753063,2015.,9.4078512592,15536.
9.4118943614,1989.,9.4120052261,1965.,9.4121852321,2013.,9.4123413963,272.
9.4169142646,2008.,9.4171312255,1950.,9.4172633094,2000.,9.4173593921,1364.
9.4219892425,2021.,9.4221463603,1952.,9.4223072929,1987.,9.4224853916,2470.
9.4268873138,2037.,9.4270172519,1956.,9.4271972579,1978.,9.4273753566,3478.
9.4320722026,2035.,9.4322553081,1969.,9.4323943061,1954.,9.4325073165,4514.
9.4370839996,2026.,9.4371436042,1985.,9.4372785491,1951.,9.4374485416,5550.
9.4420187873,2013.,9.4421492023,2007.,9.4423695011,1952.,9.4424984855,6642.
9.4468934936,2001.,9.4469836158,2012.,9.4472194118,1958.,9.4474184913,7706.
9.4521394176,1986.,9.4523125095,2012.,9.4524474544,1968.,9.4525504512,8854.
9.4571259422,1977.,9.4572914047,2018.,9.4574304027,1987.,9.4575593872,10044.
9.4621267719,1970.,9.4622760219,2012.,9.462441246,1987.,9.4625783367,11164.
9.4673393173,1955.,9.4674773616,2003.,9.4675832195,2009.,9.4676983757,12256.
9.4722738666,1951.,9.4724424285,1991.,9.4726624889,2031.,9.4727495117,13292.
9.4773865146,1955.,9.4774885578,1974.,9.4776664180,2042.,9.4777756137,14272.
9.4823759002,1970.,9.4825122756,1963.,9.4826684398,2037.,9.4828055305,15238.
9.4877624912,1990.,9.4879835052,1960.,9.4881694717,2019.,9.4882984561,58.
9.4918976230,2003.,9.4921205444,1948.,9.4922545356,2010.,9.4924314422,982.
9.4969520969,2008.,9.4970751209,1967.,9.4972093505,1993.,9.4973652763,2172.
9.5019159717,2018.,9.5020950241,1968.,9.5022302074,1976.,9.5023572845,3334.
9.5070753498,2021.,9.5072892112,1978.,9.5075183315,1969.,9.5076742572,4496.
9.5121140880,2026.,9.5122611923,1988.,9.5124223632,1950.,9.5125382347,5546.
9.5170712871,2028.,9.5172644062,2003.,9.5174012584,1937.,9.5175862712,6582.
9.5219903392,2000.,9.5221712989,2025.,9.5223162574,1943.,9.5224423809,7632.
9.5271113319,1990.,9.5272553367,2022.,9.5273952884,1957.,9.5276701850,8710.
9.5321078701,1977.,9.5322461528,2019.,9.5323882503,1976.,9.5325155658,9704.
9.5371015472,1976.,9.5372784538,2013.,9.5374284191,1979.,9.5375636024,10838.
9.5421095294,1965.,9.5422344608,2001.,9.5423903865,1998.,9.5425532264,11958.
9.5473111076,1970.,9.5474443836,1994.,9.5475662155,2006.,9.5477273864,13148.
9.5522599620,1961.,9.5524332923,1981.,9.5526893539,2022.,9.5528276367,14268.
9.5573935909,1973.,9.5575304431,1964.,9.5576816005,2033.,9.5578146381,15346.
9.5619974536,1987.,9.5622184677,1950.,9.5623593730,2031.,9.5625393791,16326.
